feature1_1,feature1_2,feature1_3,feature1_4,feature2_1,feature2_2,feature2_3,feature2_4,feature3_1,feature3_2,feature3_3,feature3_4,y_f,e_f,e_cf,y_cf,treatment
-0.635048296,-0.274831926,0.436673044,-0.418646532,0.041154264,-0.808762787,-0.044046892,0.281432971,-0.939682993,1.980910493,1.452537973,0.269354112,205,1,1,325,0
0.287560811,-1.171541116,-1.160466319,0.236877695,-0.755678772,-0.628463761,0.608778927,-1.670083565,1.456139242,0.405231466,1.732113185,-0.936009738,508,1,0,495.9873182,0
-0.383707238,0.828951401,-0.766314857,2.03570306,0.044471923,-0.652855065,-0.67980453,-0.872873432,-0.649594149,-1.079842907,-0.106924267,0.585986436,53,1,1,24,0
2.21713847,0.898644495,2.550784107,0.164857622,0.194945694,-0.80388803,-0.364754442,0.155144679,-0.247857151,-0.617684004,0.711163476,0.150263258,45,1,1,58,0
-0.240827029,-0.858987271,0.765042456,0.672174376,0.027693814,-0.227798617,-1.920056349,-0.185534072,-0.148849186,1.242005982,1.029574487,0.396024061,87,1,1,6,0
-0.886283149,0.429236427,0.691993421,0.242694205,1.524032803,0.303921479,-0.112048943,-0.29683827,0.148590043,0.765040369,0.779127873,1.470279952,417.6817738,0,1,49,1
0.173458072,0.106671405,-0.818363817,0.67164941,0.087342116,0.876469435,-0.26646353,2.153441153,1.249352346,0.242006496,-0.832729498,2.454218746,339,1,1,79,0
-1.292658801,0.353056448,-0.097827021,0.491121482,-0.515285246,1.03205838,-0.304666836,-1.239797263,-0.435008892,-0.572293559,-0.34776318,-0.64695663,12,1,1,325,0
-1.060128695,0.401198072,-0.803533718,-0.324648857,0.700600186,0.76548995,-0.507772683,-0.024494857,0.760747262,1.381240648,0.384539109,-1.074345444,3,1,1,47,0
0.300155254,0.513261534,-0.542381992,0.078624081,-0.484999956,-0.086455666,1.315709771,0.20812789,-1.401850798,-0.824468786,0.200417149,-0.128416784,148,1,1,153,0
0.448427527,1.211207938,0.593436195,0.647214552,-1.081979218,-0.045519127,0.311315566,-0.854228153,-2.569458332,0.144741543,-0.29613526,-0.329167942,571.6130146,0,1,6,0
1.108549167,0.322386221,-1.955976676,0.3712836,-0.703777414,0.556621833,1.957003582,0.841029698,0.562552293,0.442317074,-0.265071857,1.222252242,175,1,0,473.4474987,1
0.166502162,-1.243428973,0.34857941,0.632578992,2.013381792,0.781462892,2.147151766,-0.90835053,-1.187041155,1.617081573,-0.042681301,0.367983696,67,1,1,37,0
1.809185043,1.020068349,1.589721058,1.238116757,-0.976524441,-0.8877504,-0.577326386,0.802955268,0.760487778,-1.585657114,-1.691414521,1.054737018,102,1,1,39,0
-0.501993132,-0.294687443,-0.501387549,-0.632003249,0.105937298,0.580887126,-0.027568688,-2.467702984,-1.126164784,-0.269188319,-0.582966824,0.312615802,137,1,1,3,0
0.394690479,0.315726154,-0.919243222,-2.247155761,-0.29347887,2.053683295,0.529405026,0.428659509,-0.50744957,0.530578571,0.326187795,-0.59489625,5,1,1,26,1
0.426922,-0.064798979,-0.307341436,1.012472771,0.338268851,0.746088733,0.179772805,-0.917373276,0.25610753,0.084789006,-0.38450614,-1.297242272,8,1,1,278,1
1.148494671,-3.277304075,-1.363946068,1.564687191,-0.792816674,0.345475918,1.668219272,0.678751089,1.164225888,-0.446764663,0.598128457,0.192059056,87,1,0,487.4450129,0
-2.14692573,-0.885227287,-0.494391535,-1.02498655,-1.89283517,-0.311389361,-0.118667312,0.833354508,-0.928844753,1.581253226,-0.719876264,0.671238036,9,1,1,40,0
1.121292549,1.171097206,0.13843171,1.045212444,-0.343289228,-0.841916635,-0.60934723,-0.159514404,-0.646459442,-0.227691299,-0.426238324,0.377650026,180,1,1,15,0
0.141158014,-0.035093675,-0.889643856,-0.74676483,0.612604489,2.080319836,1.498865175,-0.193774868,-1.356622555,1.332052787,-1.20621108,-0.467412203,272,1,1,132,0
1.155392183,-1.481917632,0.82060449,0.073051279,0.313431002,1.818928715,-1.253966874,1.558384636,0.960891895,-0.935690988,-0.178707817,-0.268766937,3,1,1,15,0
0.302024574,0.615806279,-1.300890417,0.018104235,0.164287977,1.333050055,2.60391837,0.39701343,-0.477669573,-0.103413737,0.230021428,-0.867708909,11,1,1,33,0
-0.124483609,-0.76124311,0.324422844,0.340493423,-1.139498561,-0.362352865,-0.612578107,-0.060487684,1.092637827,-2.046092631,0.419031089,1.099685553,5,1,1,79,0
0.218657433,-0.848232964,-1.656612909,-1.024610022,1.335226403,0.85065764,1.295027602,0.050297896,0.349546819,0.087274577,0.818709777,-0.474876167,238,1,1,24,1
-0.568756245,0.058626419,-0.489107394,-0.356872735,-0.437070954,-0.243534364,-0.093778084,-0.615982807,0.414649413,0.202095731,-0.297560541,0.681660594,240,1,1,13,1
0.538310835,-0.614050963,0.769057576,2.063241603,1.524718747,0.389533969,-1.441940904,0.845672125,-0.445312762,-1.492266032,0.211784775,-0.367183391,102,1,1,31,0
-0.974051584,-1.341868725,-1.549632308,0.313535123,-0.403554861,-1.074180014,-0.001412034,1.097713326,0.872331835,-1.755180494,0.79548508,-2.007531076,281,1,1,12,0
1.186133728,0.628561033,-0.057842309,1.85590174,0.028483587,-0.181433741,0.612399129,-0.76332424,-0.354961504,-0.261775819,0.81212579,0.482615342,45,1,1,69,0
-0.88651195,-0.03775698,-0.562953211,0.897705735,0.383232045,-1.324806273,1.139269226,-0.055480621,0.533784943,0.490733415,0.972823327,0.806909174,569.3619811,0,1,216,1
0.317545831,0.051478406,-0.972116873,0.159836118,0.7658614,-1.733863317,-0.299493477,1.908760702,-1.212121091,-0.122281527,0.226061568,0.424852083,60,1,1,53,0
-1.302960698,0.244866724,0.67901717,1.660737809,-2.031270373,-0.435329736,-0.879835763,0.128831874,0.055340981,1.472032894,0.525387733,-1.110955708,3,1,1,158,0
-0.189566277,0.825639525,2.470242493,0.311087217,-0.583718764,0.580508925,0.832612753,-0.538230522,0.26132558,0.457331915,-0.209657826,-1.733198819,499,1,1,3,1
0.57655423,0.073786015,-1.602557405,0.547601994,-1.968321506,-0.21955454,-0.249335331,0.998315136,-0.057827529,-0.984901394,-0.03447667,0.380586259,54,1,1,59,0
0.474504971,-0.555504137,-0.392933986,-0.561298381,-0.251973681,0.56610636,-1.053767865,-0.358932173,0.653291794,-0.069367217,1.119934252,1.841646759,532.3877818,0,1,370,0
0.304780849,-0.819031561,0.875894181,-0.172806335,1.249840215,-0.922306897,-0.13069034,1.304546529,0.604692249,-0.232043615,0.181585064,0.463922933,47,1,1,3,0
-0.204516802,1.462823653,0.506149351,-1.986884562,0.561083293,0.343115781,-0.033852525,-0.061556499,-0.711204229,3.220568427,-0.120111633,0.342958453,448.430734,0,1,64,0
1.81025046,0.610787019,-0.373558343,-0.002290374,0.47672133,0.618152684,-0.234816119,-2.101305493,-0.487496318,-2.302743472,0.93484921,1.367166144,20,1,1,132,0
-1.18057526,-0.290912803,-1.939286949,0.628705484,-0.222552334,0.223107534,0.051648573,0.499167267,-0.811247995,-0.39934606,0.51497788,-0.086921071,40,1,1,76,0
0.560156616,-0.153577006,0.227588626,1.302304456,-0.143113069,0.614649703,-0.042085573,0.789137404,-1.817363012,-0.581057737,0.369804589,-0.433913202,133,1,1,3,0
1.207046732,1.456715422,-1.542686455,0.778064824,1.005863041,0.513152328,0.774116186,1.30028916,0.913560298,0.456816379,1.152388772,0.741500368,502.121159,0,0,526.2399118,1
2.162058243,0.517910343,1.789766936,0.375039537,-0.07596934,-0.678003159,0.600541397,0.493477305,0.393853981,-0.906409065,0.319150756,-0.499143858,219,1,1,22,0
-0.66039926,0.077469701,0.387551815,0.976352871,-0.841298911,-0.145935566,0.854822933,-0.285540922,0.053842471,-0.603582239,-1.16037526,-0.812097639,136,1,1,408,0
-1.195849374,0.562516477,-0.236867388,-0.219673693,-1.62332207,-0.634396061,0.340876633,2.833682871,-0.076270368,-0.998245619,-0.434901876,-0.829301308,28,1,1,83,0
0.841079118,0.270050746,1.612705838,0.568196275,2.607840594,-0.106573604,2.017829014,-0.840257542,-0.086164061,-0.786269288,0.588488279,-0.346598449,52,1,1,181,0
-0.534316433,-1.089013557,0.291769467,0.253801779,-0.580686582,-0.213051341,-1.686811126,-0.857073001,-0.801161817,1.386226837,-0.516565921,-0.190407655,3,1,1,6,0
1.446356345,-2.098420344,-1.169858851,-0.418794293,-2.944573067,-0.098554337,-0.280782183,0.73985069,1.627181564,0.030132483,-0.145601339,0.227530431,483.4033233,0,0,442.909788,0
1.048856427,1.773938723,1.116886849,1.081251269,1.509415767,-0.49869376,-0.913155252,-0.126944809,0.079685859,1.020345186,-0.790109652,-1.155447341,227,1,1,3,0
-0.367505473,1.263913663,0.827048904,-0.572469017,1.211677722,1.792988182,1.379124677,2.049917158,0.992011339,-0.930034796,-0.249393879,-1.002894564,24,1,1,169,0
-2.572706531,-0.046080383,1.359182028,0.020971375,-0.2104731,1.597260601,0.926191405,-0.136542926,1.168162618,-1.006244977,-0.616759339,0.218939553,3,1,1,3,0
0.717838287,0.013333053,1.348059855,0.662176494,-1.050645418,-1.03487,-0.243242467,-0.753366448,-1.454329339,-1.022920143,-0.476988777,0.1990956,458.3494916,0,1,54,0
-1.061083073,0.817840377,1.550795347,1.22576831,1.522541276,0.137487187,0.448477924,0.952169866,-1.115069114,0.651412113,-0.192102047,0.337622605,10,1,1,15,0
0.047543701,1.471578716,0.476930668,2.01020908,0.135824351,-0.828131503,-0.975346214,1.249701463,0.977551099,-0.555820319,-0.167353893,1.810647731,538.6270704,0,1,74,0
0.746234582,1.477639965,-1.436650132,0.954872077,2.116854055,0.368600485,0.431669778,0.882142941,-0.026213018,-1.9418801,-1.106825011,-0.667835247,416,1,0,549.9492537,0
0.210711689,-0.530194734,-0.295190706,-0.172721683,0.638453587,1.807622177,1.008900133,0.672822241,0.77065842,1.533001694,0.576320797,-0.819780861,345,1,1,191,0
-1.302051504,1.599477131,0.676874884,1.324061689,0.310813188,0.50448726,1.260331814,-1.258468074,1.181067834,1.23295341,-0.00692844,0.36744907,337,1,1,42,0
0.652186143,0.247131014,1.543264231,1.326788843,0.611316136,-0.682902446,-0.920411447,0.938984499,0.281447849,1.162162973,-0.035100767,-0.825615005,103,1,1,3,0
-0.309159523,-0.252156611,0.780844262,0.344064841,1.275246916,1.303762937,1.817005214,0.465589021,-0.986204644,-1.719757766,-2.230078501,-0.439105688,469.1544496,0,1,63,0
-2.397242111,0.124508477,1.493994853,-0.237058119,-1.482014489,0.429888835,-0.782186326,0.389665619,-0.480306208,-1.051903141,-0.987736044,-0.182059573,86,1,1,83,0
-0.379466843,0.273247902,-0.138556376,0.881904235,-0.514896826,-0.117796368,-0.108906433,-1.142649005,-1.349120205,0.316879919,-0.128845481,-1.352643797,475.6194434,0,1,325,0
0.161457589,0.739064341,0.165376951,-1.495079532,-1.713638999,2.050599193,0.772166775,2.271243202,-0.973835983,0.474168928,-0.628020969,0.581238398,114,1,1,3,1
0.241987538,-0.140923738,-0.653254593,1.735855574,0.493222593,0.699760765,-0.490214814,0.296281202,0.574773788,-0.505159694,0.702548285,-0.554584831,3,1,1,3,0
0.728335526,-1.24385812,-1.107821818,-0.426698161,-2.755651104,-1.148347163,-1.234677002,-0.589449629,-1.313248444,-0.494713615,0.669989476,-0.138093622,435,1,1,3,0
0.058205835,-0.780497604,0.337541603,-0.16691974,0.105765696,0.044486416,-0.368945925,-0.073951415,-0.799669243,0.124686942,-1.289727632,1.292332779,7,1,1,6,1
-1.292147265,1.322567579,1.593848701,-2.597719648,-2.16843431,-0.562369609,0.673750847,1.223846559,-1.05262986,0.985048781,-0.917995375,-1.016455007,418,1,1,82,0
0.352714199,-1.608920094,2.011647004,-0.963712583,-0.174083032,-0.299346137,0.449206073,-0.385968725,0.357223669,0.609983151,0.824893035,0.101578077,79,1,0,505.0161578,1
0.418087822,-0.774300026,-1.869866052,0.812736936,0.647766817,0.498688556,1.137133334,-0.016839838,0.58823122,0.12458361,-0.094401335,0.953379868,55,1,1,421,1
0.837739404,2.56399253,-1.307907973,0.781865641,-0.64411112,-0.924558456,-0.058433842,-1.239360787,-1.063226804,1.788323726,1.376492077,1.786691045,143,1,1,149,0
0.079556259,1.193013884,0.078492977,1.370478847,-0.700814397,-0.872384339,0.487689037,0.584534394,-1.753872985,0.645651159,1.551775847,-1.224763241,144,1,1,4,0
-1.221269397,0.603332872,0.159796968,0.97377641,-0.957086522,-1.394082566,-0.970552477,-0.948372929,-0.496041545,0.41522412,-0.031763644,-0.589992993,29,1,1,4,1
0.680320058,-0.371570429,-1.346570319,-0.996609815,0.835854416,-1.203346733,0.466394869,-1.090400751,-1.021962677,0.571628274,1.052481042,1.784732192,395,1,1,85,0
1.364528216,-1.884015557,-0.273768427,-0.235132965,0.17179165,-0.906591766,0.873799242,-0.464476588,-0.099607819,-0.909634806,1.709746029,0.853468554,483,1,0,461.8378692,0
-1.498545205,1.579166644,1.362725534,1.286255733,-0.055209901,0.153398427,-0.942942902,0.103139785,0.899135254,0.163851005,0.022556209,0.985981139,419.369916,0,1,84,1
1.241803559,0.246564707,-0.030313293,-0.801988627,-0.60659267,1.151996117,0.746980326,-1.203937651,0.987447823,-1.906832501,0.431345724,-0.160961859,142,1,1,24,0
-1.190828876,-0.18529837,-0.724054607,-0.968230522,1.062560656,0.043191935,-0.214901761,0.105938192,0.387693075,-0.000318425,0.343792892,-0.965541855,32,1,1,23,0
0.034085566,-0.37175816,-0.82922866,0.929497392,0.196961271,-0.275504321,0.062247825,0.249923298,-1.52440781,-0.090377218,1.846290229,1.041641331,414,1,1,85,0
0.262791983,-0.360082697,1.398947734,-0.06220886,-0.758216829,-0.085746515,0.209345876,-0.149472622,1.206538557,0.120604151,0.937266138,-1.332152687,163,1,1,26,0
-1.001291531,0.066009028,-0.240718777,0.400305654,-0.270752051,0.783116197,-1.15167756,1.271784836,-2.152707396,0.26123994,0.81993786,-0.312776424,320,1,1,3,0
0.2810808,-0.428825495,-0.191517121,-0.698572687,0.286192393,0.57637719,0.210853212,-2.026795708,-1.371199834,0.93996847,0.490436757,0.569744238,11,1,1,3,0
-0.36140377,1.808590119,0.328376029,-0.492476851,-0.690402429,0.297137513,1.037718653,0.026601771,0.448236186,1.024917847,-0.46955534,-0.323371544,41,1,1,9,0
-0.086642725,-0.862428058,1.155986157,-0.583644006,-1.416460533,0.799195738,-2.063856265,-0.457673034,0.315795387,-0.013959325,-0.376068735,-0.715356214,24,1,1,3,0
1.802759509,-1.53952602,1.14438203,0.137597935,-0.710266123,-0.479262916,-1.000971327,0.447978676,-0.03864432,-0.466411982,0.668338832,2.24315991,132,1,1,25,0
-0.197019793,-0.667736334,-0.590683484,1.688439975,0.915396281,0.750553138,-0.91473409,-0.603937009,-0.978893185,0.559663953,0.055128616,1.063743114,74,1,1,3,1
-1.910979179,1.101828604,-0.273371232,-0.231060732,-0.778534897,-0.878016523,-1.002812131,0.486585379,0.261245481,-0.314995289,0.506279571,0.787822823,458,1,1,352,0
0.467777751,-1.480923564,0.219047568,0.775571824,0.138377088,1.53785286,-0.187720196,1.195093897,0.07491606,2.357265537,-0.076403662,0.322665688,502.5978238,0,0,463.5813392,0
-0.23362614,-0.634114295,-0.335548913,-0.363182906,-1.261114651,-1.562512178,-0.21865972,-1.123134349,-0.228739328,-1.036544993,-2.191538696,-0.673161296,507.5286249,0,1,42,0
-0.150803632,-1.201196172,0.08355101,1.8192168,-0.556258421,-1.013751143,0.804958008,1.138848776,-0.913211757,2.04749328,-0.89478295,1.059102719,347,1,1,437,0
-0.60585672,-1.096832345,0.217642583,2.122046771,1.121490577,-1.101166342,-1.272571141,0.843458946,0.873966142,-1.162254871,0.12618579,0.50578485,37,1,1,31,0
0.669515237,0.48339779,-0.438356589,-0.139521461,1.667876614,0.90635621,0.860304105,-0.00941371,-0.807548502,-0.784812865,-1.315515507,0.687524473,439.1556911,0,0,549.9492537,0
-0.157235266,0.30339976,-0.36340691,-0.552651148,0.414420952,0.175171039,-0.529515779,-0.067456943,1.058814717,-0.117897925,-1.853420786,-0.701849444,390,1,1,6,0
0.262396342,-1.724595975,0.276580376,1.073024134,0.635285116,-2.178548236,0.312043765,1.57237845,2.00279329,0.009310115,-1.128419734,-1.259131174,7,1,1,37,0
-0.267123075,1.754908973,0.059081186,0.946492297,0.212601817,-0.527676151,-1.095412153,0.390338396,-0.147141856,-0.522368149,0.630582666,2.024914529,485.463089,0,1,130,0
1.573076425,2.114488526,0.620037661,0.533758836,1.723189478,-1.39059925,0.613720231,0.746699623,-1.504179397,-1.687467127,1.206977807,-0.84007651,448.666829,0,0,418.3605326,0
2.232582643,-1.758686337,1.168785324,-1.089552946,1.977851687,0.330122895,1.481403678,-0.401635886,1.634118305,-1.76454505,2.134186231,-0.521586756,105,1,1,13,0
-0.748533253,0.105654724,-0.701488516,0.608079268,-0.486693009,0.33769883,0.94907765,-0.491730583,-0.551621639,0.046200193,0.00415851,-0.858701723,153,1,1,90,1
0.744886703,-0.39220138,-0.731709635,-0.045765847,-1.077162554,-0.882982995,0.632930451,0.703033712,-1.093268351,0.186470024,2.679853709,1.075631433,438,1,1,303,0
-0.158808434,-0.05805192,-0.928261367,0.912328302,0.538362456,-1.819679571,1.201520622,0.946805743,-0.86858278,1.471187138,-0.131622723,0.867181993,155,1,1,3,0
-1.563353919,1.251396991,1.020304057,1.050848019,-0.009966208,-0.37747868,-1.394733027,0.231567268,-0.17602811,1.234488357,0.594600841,-1.50207846,3,1,1,8,0
0.187126967,-0.464783773,-1.040590708,-1.436394978,1.247476908,0.070861583,0.073343932,0.256215631,0.063924376,-2.220642463,-0.654899763,1.282637357,128,1,1,69,0
0.779865308,1.143395623,-0.332576536,-1.507492635,0.920635377,-0.498645689,-1.391789451,0.661659215,1.179698706,0.291845276,-0.825160212,-0.881179826,13,1,1,81,0
0.296456671,-0.379912308,0.76774681,-0.095246216,-0.075988375,2.022945831,-0.10360271,-1.117279131,1.236048864,0.884093675,-1.795379727,0.418326674,37,1,1,5,0
-0.212638194,1.383166538,0.481297621,0.097620327,-1.020895167,0.000780357,0.180238398,-1.130840805,-0.916283668,0.214761258,1.419389887,-0.534459526,6,1,1,61,1
0.798228375,-0.66336103,0.23064607,1.692948249,0.386671255,1.322775542,-0.650471123,-0.037330527,0.195718955,-1.773186889,-1.713767087,1.229453179,230,1,1,4,0
1.327581787,1.630620794,-0.23017411,-0.440809437,-2.205679277,-1.375004653,-0.359555589,-1.193812549,0.449053547,0.448314578,0.249817435,0.363813618,123,1,1,7,1
-0.062269603,-0.5363867,0.453623442,-0.588018591,0.65842479,-0.277769817,-0.186851576,1.239148397,0.664974504,-1.033754416,0.45936105,0.391002952,5,1,1,405,0
0.319686723,-0.060047184,1.4525713,1.736671798,-2.036418202,-1.741175457,-1.695446178,0.662236374,-0.570799514,0.887765348,-0.973146577,-1.801421135,518.9278329,0,1,133,1
1.403986415,-1.198445104,-0.239509642,1.65523274,0.104430602,1.293789814,-1.114275228,0.512665257,0.130736476,0.316020275,0.229450585,-0.431435914,15,1,1,59,1
-1.013581514,0.310190528,1.877912544,-0.701834673,-3.23350453,0.200242957,-0.139337086,-0.037093806,0.053168142,0.644197552,-1.012410701,2.371181285,470,1,1,31,1
1.440502237,-1.092587219,-0.996140822,0.867826313,-0.250733427,0.768990328,-0.638298196,-0.192955925,0.338915293,-2.666952269,-0.382754396,0.852265253,323,1,1,6,0
-0.226793414,-1.738920069,0.056061524,-1.817298616,-0.152310131,0.724071692,1.175361021,0.081119609,0.546146178,0.302888088,0.281125176,0.55519439,512.9056651,0,1,154,1
1.287912922,1.410484529,-1.097561841,0.706862882,1.517567562,0.273429332,-0.655666721,-0.27213485,0.364222575,-0.923740075,1.538310352,0.552177959,251,1,1,284,0
0.786451146,0.643371507,0.643775195,0.097846493,1.26497563,-1.929697559,-2.380088852,-0.514774859,1.047516121,-0.068576162,-0.084317917,0.83739515,192,1,1,35,0
1.031121579,-0.33575517,-0.453867859,0.889664959,-0.899207082,-0.147750197,0.820535228,-0.285018483,-0.540141729,1.155548183,-0.556504863,-0.439028832,4,1,1,26,0
0.427961474,2.006901643,-0.19246387,0.013282048,-1.321203842,0.622027963,0.126299298,0.485961121,0.035770414,-0.203601572,0.796601647,-1.598442477,143,1,1,212,0
-0.984729099,-1.62712534,-1.458251482,0.416124065,-1.37160027,-2.210346098,-0.197091756,2.204745712,-1.528027183,-0.333131816,-1.227923014,-2.07022186,164,1,1,235,0
1.539195029,-0.549061816,0.49007771,0.847190227,1.222351281,2.714404456,0.419233551,1.620244207,-2.179289508,0.713244285,-1.646045063,-0.503103824,450.554577,0,1,21,0
-0.290841273,0.016647072,0.526893942,-1.772352169,-0.239715107,-0.266734015,1.118011416,0.174665905,1.775787319,-0.840945119,-0.760109029,-0.408395261,3,1,0,448.1960344,0
-0.229407834,0.648075316,-0.759382401,0.61357805,-0.748770234,-0.186212641,-0.388106416,0.431254091,-0.594286892,-0.449440915,0.728958082,-0.747542119,36,1,1,24,0
-1.058361476,-1.336293192,0.024043217,1.376017512,-1.303818193,1.080970876,-1.760903069,0.566775729,1.328074665,0.36699218,-0.988723319,-1.261943409,3,1,1,41,0
